COD_CONTA,DSC_ESTADO_CIVIL,DSC_SUITABILITY
1814,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1815,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
1816,SOLTEIRO(A),AGRESSIVO
1817,SOLTEIRO(A),MODERADO
1818,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1819,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1820,SOLTEIRO(A),AGRESSIVO
1821,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1822,SOLTEIRO(A),AGRESSIVO
1823,SOLTEIRO(A),MODERADO
1824,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1825,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1826,SOLTEIRO(A),AGRESSIVO
1827,SOLTEIRO(A),AGRESSIVO
1828,SOLTEIRO(A),MODERADO
1829,SOLTEIRO(A),AGRESSIVO
1830,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1831,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1832,SOLTEIRO(A),MODERADO
1833,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
1834,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
1835,SOLTEIRO(A),AGRESSIVO
1836,CASADO(A) COM BRASILEIRO(A)  NATO(A),NÃO INFORMADO
1837,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1838,SOLTEIRO(A),AGRESSIVO
1839,SOLTEIRO(A),MODERADO
1840,SOLTEIRO(A),AGRESSIVO
1841,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1842,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1843,DIVORCIADO(A),AGRESSIVO
1844,SOLTEIRO(A),AGRESSIVO
1845,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1846,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
1847,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1848,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1849,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1850,UNIÃO ESTÁVEL,AGRESSIVO
1851,SOLTEIRO(A),AGRESSIVO
1852,SOLTEIRO(A),AGRESSIVO
1853,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1854,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1855,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1856,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1857,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1858,SOLTEIRO(A),AGRESSIVO
1859,SOLTEIRO(A),AGRESSIVO
1860,DIVORCIADO(A),MODERADO
1861,SOLTEIRO(A),AGRESSIVO
1862,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1863,SOLTEIRO(A),MODERADO
1864,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1865,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1866,SOLTEIRO(A),AGRESSIVO
1867,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1868,SOLTEIRO(A),AGRESSIVO
1869,SOLTEIRO(A),AGRESSIVO
1870,SOLTEIRO(A),AGRESSIVO
1871,SOLTEIRO(A),AGRESSIVO
1872,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1873,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
1874,DIVORCIADO(A),AGRESSIVO
1875,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
1876,SOLTEIRO(A),AGRESSIVO
1877,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1878,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1879,SOLTEIRO(A),AGRESSIVO
1880,UNIÃO ESTÁVEL,AGRESSIVO
1881,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1882,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1883,SOLTEIRO(A),AGRESSIVO
1884,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1885,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
1886,SOLTEIRO(A),AGRESSIVO
1887,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1888,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1889,SOLTEIRO(A),AGRESSIVO
1890,VIUVO(A),AGRESSIVO
1891,UNIÃO ESTÁVEL,AGRESSIVO
1892,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1893,UNIÃO ESTÁVEL,MODERADO
1894,DIVORCIADO(A),AGRESSIVO
1895,SOLTEIRO(A),AGRESSIVO
1896,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1897,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1898,SOLTEIRO(A),AGRESSIVO
1899,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1900,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1901,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1902,UNIÃO ESTÁVEL,AGRESSIVO
1903,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1904,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1905,DIVORCIADO(A),MODERADO
1906,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1907,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1908,DIVORCIADO(A),AGRESSIVO
1909,SOLTEIRO(A),AGRESSIVO
1910,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
1911,SOLTEIRO(A),AGRESSIVO
1912,SOLTEIRO(A),AGRESSIVO
1913,UNIÃO ESTÁVEL,AGRESSIVO
1914,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1915,SOLTEIRO(A),AGRESSIVO
1916,DIVORCIADO(A),AGRESSIVO
1917,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1918,UNIÃO ESTÁVEL,AGRESSIVO
1919,SOLTEIRO(A),AGRESSIVO
1920,SOLTEIRO(A),AGRESSIVO
1921,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
1922,DIVORCIADO(A),AGRESSIVO
1923,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1924,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1925,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1926,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1927,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1928,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1929,SOLTEIRO(A),AGRESSIVO
1930,DESQUITADO(A),AGRESSIVO
1931,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1932,SOLTEIRO(A),AGRESSIVO
1933,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1934,SOLTEIRO(A),AGRESSIVO
1935,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1936,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
1937,DIVORCIADO(A),AGRESSIVO
1938,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
1939,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1940,SOLTEIRO(A),AGRESSIVO
1941,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1942,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1943,SOLTEIRO(A),AGRESSIVO
1944,SOLTEIRO(A),MODERADO
1945,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1946,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1947,SOLTEIRO(A),AGRESSIVO
1948,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1949,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1950,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1951,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1952,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
1953,UNIÃO ESTÁVEL,AGRESSIVO
1954,SOLTEIRO(A),MODERADO
1955,SOLTEIRO(A),AGRESSIVO
1956,SOLTEIRO(A),AGRESSIVO
1957,SOLTEIRO(A),AGRESSIVO
1958,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1959,DIVORCIADO(A),MODERADO
1960,SOLTEIRO(A),AGRESSIVO
1961,UNIÃO ESTÁVEL,AGRESSIVO
1962,DIVORCIADO(A),MODERADO
1963,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1964,SOLTEIRO(A),AGRESSIVO
1965,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1966,SOLTEIRO(A),AGRESSIVO
1967,SOLTEIRO(A),AGRESSIVO
1968,DESQUITADO(A),MODERADO
1969,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1970,SOLTEIRO(A),AGRESSIVO
1971,DIVORCIADO(A),AGRESSIVO
1972,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1973,SOLTEIRO(A),AGRESSIVO
1974,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
1975,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1976,SOLTEIRO(A),MODERADO
1977,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1978,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1979,SOLTEIRO(A),AGRESSIVO
1980,SOLTEIRO(A),MODERADO
1981,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1982,UNIÃO ESTÁVEL,AGRESSIVO
1983,SOLTEIRO(A),AGRESSIVO
1984,SOLTEIRO(A),AGRESSIVO
1985,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1986,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
1987,UNIÃO ESTÁVEL,AGRESSIVO
1988,SOLTEIRO(A),AGRESSIVO
1989,SOLTEIRO(A),AGRESSIVO
1990,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1991,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1992,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1993,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1994,DIVORCIADO(A),MODERADO
1995,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1996,SOLTEIRO(A),AGRESSIVO
1997,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
1998,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
1999,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2000,SOLTEIRO(A),AGRESSIVO
2001,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2002,SOLTEIRO(A),MODERADO
2003,DIVORCIADO(A),AGRESSIVO
2004,SOLTEIRO(A),AGRESSIVO
2005,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2006,SOLTEIRO(A),AGRESSIVO
2007,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2008,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2009,SOLTEIRO(A),AGRESSIVO
2010,DIVORCIADO(A),AGRESSIVO
2011,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2012,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2013,SOLTEIRO(A),AGRESSIVO
2014,DIVORCIADO(A),AGRESSIVO
2015,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2016,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2017,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2018,SOLTEIRO(A),AGRESSIVO
2019,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2020,DESQUITADO(A),AGRESSIVO
2021,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
2022,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2023,SOLTEIRO(A),AGRESSIVO
2024,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2025,DESQUITADO(A),AGRESSIVO
2026,SOLTEIRO(A),AGRESSIVO
2027,VIUVO(A),AGRESSIVO
2028,DIVORCIADO(A),AGRESSIVO
2029,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2030,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2031,UNIÃO ESTÁVEL,AGRESSIVO
2032,UNIÃO ESTÁVEL,AGRESSIVO
2033,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2034,SOLTEIRO(A),AGRESSIVO
2035,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2036,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2037,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2038,SOLTEIRO(A),AGRESSIVO
2039,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2040,SOLTEIRO(A),AGRESSIVO
2041,SOLTEIRO(A),AGRESSIVO
2042,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2043,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
2044,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2045,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2046,UNIÃO ESTÁVEL,AGRESSIVO
2047,UNIÃO ESTÁVEL,MODERADO
2048,DIVORCIADO(A),AGRESSIVO
2049,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2050,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2051,SOLTEIRO(A),AGRESSIVO
2052,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2053,SOLTEIRO(A),AGRESSIVO
2054,SOLTEIRO(A),MODERADO
2055,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2056,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2057,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
2058,SOLTEIRO(A),AGRESSIVO
2059,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
2060,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2061,UNIÃO ESTÁVEL,MODERADO
2062,SOLTEIRO(A),AGRESSIVO
2063,SOLTEIRO(A),MODERADO
2064,SOLTEIRO(A),MODERADO
2065,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2066,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2067,SOLTEIRO(A),MODERADO
2068,UNIÃO ESTÁVEL,AGRESSIVO
2069,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2070,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2071,SOLTEIRO(A),AGRESSIVO
2072,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
2073,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2074,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2075,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2076,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2077,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2078,SOLTEIRO(A),AGRESSIVO
2079,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2080,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2081,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2082,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2083,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2084,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2085,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2086,SOLTEIRO(A),AGRESSIVO
2087,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2088,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2089,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2090,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2091,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2092,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2093,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2094,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
2095,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2096,SOLTEIRO(A),AGRESSIVO
2097,UNIÃO ESTÁVEL,AGRESSIVO
2098,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2099,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2100,UNIÃO ESTÁVEL,AGRESSIVO
2101,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2102,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2103,SOLTEIRO(A),AGRESSIVO
2104,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2105,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
2106,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2107,SOLTEIRO(A),AGRESSIVO
2108,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2109,SOLTEIRO(A),AGRESSIVO
2110,DIVORCIADO(A),AGRESSIVO
2111,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2112,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2113,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2114,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2115,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2116,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2117,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2118,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2119,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
2120,DIVORCIADO(A),MODERADO
2121,SOLTEIRO(A),AGRESSIVO
2122,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2123,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2124,VIUVO(A),AGRESSIVO
2125,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
2126,SOLTEIRO(A),AGRESSIVO
2127,SOLTEIRO(A),AGRESSIVO
2128,UNIÃO ESTÁVEL,AGRESSIVO
2129,UNIÃO ESTÁVEL,AGRESSIVO
2130,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2131,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2132,VIUVO(A),MODERADO
2133,DIVORCIADO(A),MODERADO
2134,SOLTEIRO(A),AGRESSIVO
2135,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2136,SOLTEIRO(A),AGRESSIVO
2137,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2138,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
2139,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
2140,UNIÃO ESTÁVEL,AGRESSIVO
2141,DESQUITADO(A),AGRESSIVO
2142,SOLTEIRO(A),AGRESSIVO
2143,DESQUITADO(A),AGRESSIVO
2144,UNIÃO ESTÁVEL,AGRESSIVO
2145,CASADO(A) COM BRASILEIRO(A)  NATO(A),NÃO INFORMADO
2146,UNIÃO ESTÁVEL,AGRESSIVO
2147,DIVORCIADO(A),AGRESSIVO
2148,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2149,SOLTEIRO(A),AGRESSIVO
2150,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2151,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2152,SOLTEIRO(A),MODERADO
2153,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
2154,SOLTEIRO(A),AGRESSIVO
2155,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2156,SOLTEIRO(A),AGRESSIVO
2157,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2158,SOLTEIRO(A),AGRESSIVO
2159,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2160,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2161,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
2162,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
2163,DIVORCIADO(A),AGRESSIVO
2164,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2165,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2166,SOLTEIRO(A),AGRESSIVO
2167,SOLTEIRO(A),AGRESSIVO
2168,CASADO(A) COM BRASILEIRO(A)  NATO(A),CONSERVADOR
2169,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
2170,DIVORCIADO(A),AGRESSIVO
2171,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2172,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2173,DIVORCIADO(A),AGRESSIVO
2174,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
2175,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2176,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2177,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2178,SOLTEIRO(A),AGRESSIVO
2179,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2180,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2181,SOLTEIRO(A),AGRESSIVO
2182,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2183,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2184,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2185,SOLTEIRO(A),AGRESSIVO
2186,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
2187,SOLTEIRO(A),AGRESSIVO
2188,SOLTEIRO(A),AGRESSIVO
2189,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2190,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2191,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2192,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2193,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2194,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2195,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
2196,SOLTEIRO(A),AGRESSIVO
2197,DIVORCIADO(A),AGRESSIVO
2198,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
2199,SOLTEIRO(A),AGRESSIVO
2200,VIUVO(A),MODERADO
2201,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2202,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
2203,SOLTEIRO(A),AGRESSIVO
2204,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
2205,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2206,SOLTEIRO(A),AGRESSIVO
2207,SOLTEIRO(A),NÃO INFORMADO
2208,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2209,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2210,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2211,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2212,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
2213,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2214,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2215,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2216,SOLTEIRO(A),AGRESSIVO
2217,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
2218,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2219,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2220,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2221,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2222,VIUVO(A),AGRESSIVO
2223,SOLTEIRO(A),AGRESSIVO
2224,SOLTEIRO(A),AGRESSIVO
2225,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
2226,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2227,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2228,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2229,SOLTEIRO(A),MODERADO
2230,SOLTEIRO(A),AGRESSIVO
2231,SOLTEIRO(A),AGRESSIVO
2232,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2233,SOLTEIRO(A),AGRESSIVO
2234,SOLTEIRO(A),AGRESSIVO
2235,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2236,UNIÃO ESTÁVEL,AGRESSIVO
2237,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2238,DESQUITADO(A),AGRESSIVO
2239,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
2240,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2241,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2242,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
2243,CASADO(A) COM BRASILEIRO(A)  NATO(A),MODERADO
2244,SOLTEIRO(A),AGRESSIVO
2245,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2246,SOLTEIRO(A),AGRESSIVO
2247,SOLTEIRO(A),MODERADO
2248,DIVORCIADO(A),AGRESSIVO
2249,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2250,UNIÃO ESTÁVEL,MODERADO
2251,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2252,CASADO(A) COM BRASILEIRO(A)  NATO(A),AGRESSIVO
2253,UNIÃO ESTÁVEL,AGRESSIVO
